,Approval,Class,Drug Class,Drug Name,EntryName,Gene,INDEX,Indication(s),LigandType,Phase,PhaseDate,ClinicalStatus,Status,Subfamily,Target class,Target_novelty,Trial name,Uniprot,ModeOfAction,Note
2033,1996,Class A (Rhodopsin),small molecule,olanzapine,ada1b_human,ADRA1B,1515,schizophrenia,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P35368,antagonist,
2034,1996,Class A (Rhodopsin),small molecule,olanzapine,ada2a_human,ADRA2A,1515,schizophrenia,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P08913,antagonist,
2035,1996,Class A (Rhodopsin),small molecule,olanzapine,ada2b_human,ADRA2B,1515,schizophrenia,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P18089,antagonist,
2036,1996,Class A (Rhodopsin),small molecule,olanzapine,ada2c_human,ADRA2C,1515,schizophrenia,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P18825,antagonist,
2037,1996,Class A (Rhodopsin),small molecule,olanzapine,acm1_human,CHRM1,1515,schizophrenia,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P11229,antagonist,
2038,1996,Class A (Rhodopsin),small molecule,olanzapine,acm2_human,CHRM2,1515,schizophrenia,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P08172,antagonist,
2039,1996,Class A (Rhodopsin),small molecule,olanzapine,acm3_human,CHRM3,1515,schizophrenia,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P20309,antagonist,
2040,1996,Class A (Rhodopsin),small molecule,olanzapine,acm4_human,CHRM4,1515,schizophrenia,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P08173,antagonist,
2041,1996,Class A (Rhodopsin),small molecule,olanzapine,acm5_human,CHRM5,1515,schizophrenia,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P08912,antagonist,
2042,1996,Class A (Rhodopsin),small molecule,olanzapine,drd1_human,DRD1,1515,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P21728,antagonist,
2043,1996,Class A (Rhodopsin),small molecule,olanzapine,drd2_human,DRD2,1515,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P14416,antagonist,
2044,1996,Class A (Rhodopsin),small molecule,olanzapine,drd3_human,DRD3,1515,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P35462,antagonist,
2045,1996,Class A (Rhodopsin),small molecule,olanzapine,drd4_human,DRD4,1515,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P21917,antagonist,
2046,1996,Class A (Rhodopsin),small molecule,olanzapine,drd5_human,DRD5,1515,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P21918,antagonist,
2047,1996,Class A (Rhodopsin),small molecule,olanzapine,hrh1_human,HRH1,1515,schizophrenia,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P35367,antagonist,
2048,1996,Class A (Rhodopsin),small molecule,olanzapine,5ht1a_human,HTR1A,1515,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P08908,antagonist,
2049,1996,Class A (Rhodopsin),small molecule,olanzapine,5ht1b_human,HTR1B,1515,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P28222,antagonist,
2050,1996,Class A (Rhodopsin),small molecule,olanzapine,5ht1d_human,HTR1D,1515,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P28221,antagonist,
2051,1996,Class A (Rhodopsin),small molecule,olanzapine,5ht1e_human,HTR1E,1515,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P28566,antagonist,
2052,1996,Class A (Rhodopsin),small molecule,olanzapine,5ht2a_human,HTR2A,1515,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P28223,antagonist,
2053,1996,Class A (Rhodopsin),small molecule,olanzapine,5ht2c_human,HTR2C,1515,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P28335,antagonist,
2054,1996,Class A (Rhodopsin),small molecule,olanzapine,5ht6r_human,HTR6,1515,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P50406,antagonist,
2055,1996,Class A (Rhodopsin),small molecule,olanzapine,5ht7r_human,HTR7,1515,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,"orex-003, olanzapine plus zonisamide sr",P34969,antagonist,
2056,1986,Class A (Rhodopsin),small molecule,famotidine,hrh2_human,HRH2,1539,acid reducer,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,ox17,P25021,antagonist,
2057,1971,Class A (Rhodopsin),small molecule,naloxone,oprm_human,OPRM1,MMAmay2016_0517,Analgesics; opioid addiction,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,"ox219, buprenorphine + naloxone sublingual tablet",P35372,antagonist,
2058,1971,Class A (Rhodopsin),small molecule,naloxone,oprk_human,OPRK1,MMAmay2016_0518,Analgesics; opioid addiction,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,"ox219, buprenorphine + naloxone sublingual tablet",P41145,antagonist,
2059,1971,Class A (Rhodopsin),small molecule,naloxone,oprd_human,OPRD1,MMAmay2016_0921,Analgesics; opioid addiction,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,"ox219, buprenorphine + naloxone sublingual tablet",P41143,antagonist,
2060,1982,Class A (Rhodopsin),small molecule,oxyphenonium,acm3_human,CHRM3,ASH_Sep2016_76,digestive system disease,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,oxyphenonium,P20309,antagonist,
2061,2006,Class A (Rhodopsin),small molecule,paliperidone,drd2_human,DRD2,1558,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,"paliperidone er, paliperidone palmitate",P14416,antagonist,
2062,2006,Class A (Rhodopsin),small molecule,paliperidone,5ht2a_human,HTR2A,1558,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,"paliperidone er, paliperidone palmitate",P28223,antagonist,
2063,1984,Class A (Rhodopsin),small molecule,pentoxifylline,aa2br_human,ADORA2B,ASH_Sep2016_316,irritable bowel syndrome,Nucleotide ,4,,-,approved,Adenosine receptors,GPCR;Rhodopsin,established,pentoxifylline,P29275,antagonist,
2064,1984,Class A (Rhodopsin),small molecule,pentoxifylline,aa1r_human,ADORA1,1586,amyotrophic lateral sclerosis (ALS),Nucleotide ,4,,-,approved,Adenosine receptors,GPCR;Rhodopsin,established,"pentoxifylline, eht0201",P30542,antagonist,
2065,1984,Class A (Rhodopsin),small molecule,pentoxifylline,aa2ar_human,ADORA2B,1586,amyotrophic lateral sclerosis (ALS),Nucleotide ,4,,-,approved,Adenosine receptors,GPCR;Rhodopsin,established,"pentoxifylline, eht0201",P29274,antagonist,
2066,1953,Class A (Rhodopsin),small molecule,phenoxybenzamine,ada1b_human,ADRA1B,ASH_Sep2016_95,adrenal gland pheochromocytoma,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,phenoxybenzamine,P35368,antagonist,
2067,1953,Class A (Rhodopsin),small molecule,phenoxybenzamine,ada1d_human,ADRA1D,ASH_Sep2016_114,adrenal gland pheochromocytoma,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,phenoxybenzamine,P25100,antagonist,
2068,1953,Class A (Rhodopsin),small molecule,phenoxybenzamine,ada2a_human,ADRA2A,ASH_Sep2016_127,cardiovascular disease,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,phenoxybenzamine,P08913,antagonist,
2069,1953,Class A (Rhodopsin),small molecule,phenoxybenzamine,ada2b_human,ADRA2B,ASH_Sep2016_136,cardiovascular disease,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,phenoxybenzamine,P18089,antagonist,
2070,1953,Class A (Rhodopsin),small molecule,phenoxybenzamine,ada2c_human,ADRA2C,ASH_Sep2016_153,adrenal gland pheochromocytoma,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,phenoxybenzamine,P18825,antagonist,
2071,1952,Class A (Rhodopsin),small molecule,phentolamine,ada1b_human,ADRA1B,ASH_Sep2016_102,cardiovascular disease,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,phentolamine,P35368,antagonist,
2072,1952,Class A (Rhodopsin),small molecule,phentolamine,ada1d_human,ADRA1D,ASH_Sep2016_117,cardiovascular disease,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,phentolamine,P25100,antagonist,
2073,1952,Class A (Rhodopsin),small molecule,phentolamine,ada2b_human,ADRA2B,ASH_Sep2016_137,cardiovascular disease,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,phentolamine,P18089,antagonist,
2074,1952,Class A (Rhodopsin),small molecule,phentolamine,ada2c_human,ADRA2C,ASH_Sep2016_163,cardiovascular disease,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,phentolamine,P18825,antagonist,
2075,1984,Class A (Rhodopsin),small molecule,pimozide,5ht2a_human,HTR2A,ASH_Sep2016_20,psychosis,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,pimozide,P28223,antagonist,
2076,1984,Class A (Rhodopsin),small molecule,pimozide,drd1_human,DRD1,ASH_Sep2016_199,psychosis,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,pimozide,P21728,antagonist,
2077,1984,Class A (Rhodopsin),small molecule,pimozide,drd3_human,DRD3,ASH_Sep2016_211,psychosis,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,pimozide,P35462,antagonist,
2078,1984,Class A (Rhodopsin),small molecule,pimozide,drd4_human,DRD4,ASH_Sep2016_222,psychosis,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,pimozide,P21917,antagonist,
2079,1984,Class A (Rhodopsin),small molecule,pimozide,drd5_human,DRD5,ASH_Sep2016_230,psychosis,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,pimozide,P21918,antagonist,
2080,1997,Class A (Rhodopsin),small molecule,clopidogrel,p2y12_human,P2RY12,1619,antithrombotic,Nucleotide ,4,,-,approved,P2Y receptors,GPCR;Rhodopsin,established,plavix,Q9H244,antagonist,
2081,2009,Class A (Rhodopsin),small molecule,prasugrel,p2y12_human,P2RY12,1640,antithrombotic,Nucleotide ,4,,-,approved,P2Y receptors,GPCR;Rhodopsin,established,"prasugrel, cs-747,efient",Q9H244,antagonist,
2082,1956,Class A (Rhodopsin),small molecule,promazine,drd3_human,DRD3,ASH_Sep2016_208,psychosis,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,promazine,P35462,antagonist,
2083,1989,Class A (Rhodopsin),small molecule,propafenone,adrb1_human,ADRB1,ASH_Sep2016_170,cardiac arrhythmia,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,propafenone,P08588,antagonist,
2084,1989,Class A (Rhodopsin),small molecule,propafenone,adrb2_human,ADRB2,ASH_Sep2016_177,atrial fibrillation,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,propafenone,P07550,antagonist,
2085,1953,Class A (Rhodopsin),small molecule,propantheline,acm2_human,CHRM2,ASH_Sep2016_55,digestive system disease,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,propantheline,P08172,antagonist,
2086,1953,Class A (Rhodopsin),small molecule,propantheline,acm3_human,CHRM3,ASH_Sep2016_69,digestive system disease,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,propantheline,P20309,antagonist,
2087,1967,Class A (Rhodopsin),small molecule,propranolol,adrb2_human,ADRB2,ASH_Sep2016_178,Antihypertensive,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,propranolol,P07550,antagonist,
2088,1961,Class A (Rhodopsin),small molecule,glycopyrrolate,acm1_human,CHRM1,1680,chronic obstructive pulmonary disease (COPD),Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,pt001,P11229,antagonist,
2089,1961,Class A (Rhodopsin),small molecule,glycopyrrolate,acm1_human,CHRM1,1681,chronic obstructive pulmonary disease (COPD),Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"pt003, glycopyrrolate + formoterol inhalation aerosol",P11229,antagonist,
2090,1998,Class A (Rhodopsin),small molecule,naltrexone,oprd_human,OPRD1,1685,Analgesics,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,pti-601,P41143,antagonist,
2091,1998,Class A (Rhodopsin),small molecule,naltrexone,oprk_human,OPRK1,1685,Analgesics,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,pti-601,P41145,antagonist,
2092,1998,Class A (Rhodopsin),small molecule,naltrexone,oprm_human,OPRM1,1685,Analgesics,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,pti-601,P35372,antagonist,
2093,1998,Class A (Rhodopsin),small molecule,naltrexone,oprd_human,OPRD1,1686,Analgesics,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,pti-701,P41143,antagonist,
2094,1998,Class A (Rhodopsin),small molecule,naltrexone,oprk_human,OPRK1,1686,Analgesics,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,pti-701,P41145,antagonist,
2095,1998,Class A (Rhodopsin),small molecule,naltrexone,oprm_human,OPRM1,1686,Analgesics,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,pti-701,P35372,antagonist,
2096,1998,Class A (Rhodopsin),small molecule,naltrexone,oprd_human,OPRD1,1687,Analgesics,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,"pti-801,oxytrex",P41143,antagonist,
2097,1998,Class A (Rhodopsin),small molecule,naltrexone,oprk_human,OPRK1,1687,Analgesics,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,"pti-801,oxytrex",P41145,antagonist,
2098,1998,Class A (Rhodopsin),small molecule,naltrexone,oprm_human,OPRM1,1687,Analgesics,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,"pti-801,oxytrex",P35372,antagonist,
2099,1998,Class A (Rhodopsin),small molecule,naltrexone,oprd_human,OPRD1,1688,Analgesics,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,pti-901,P41143,antagonist,
2100,1998,Class A (Rhodopsin),small molecule,naltrexone,oprk_human,OPRK1,1688,Analgesics,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,pti-901,P41145,antagonist,
2101,1998,Class A (Rhodopsin),small molecule,naltrexone,oprm_human,OPRM1,1688,Analgesics,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,pti-901,P35372,antagonist,
2102,1998,Class A (Rhodopsin),small molecule,naltrexone,oprm_human,OPRM1,MMAmay2016_0073,Analgesics; for type 1A Charcot-Marie-Tooth disease,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,"pxt3003, baclofen + naltrexone + sorbitol",P35372,antagonist,
2103,1998,Class A (Rhodopsin),small molecule,naltrexone,oprd_human,OPRD1,MMAmay2016_0074,Analgesics; for type 1A Charcot-Marie-Tooth disease,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,"pxt3003, baclofen + naltrexone + sorbitol",P41143,antagonist,
2104,1998,Class A (Rhodopsin),small molecule,naltrexone,oprk_human,OPRK1,MMAmay2016_0075,Analgesics; for type 1A Charcot-Marie-Tooth disease,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,"pxt3003, baclofen + naltrexone + sorbitol",P41145,antagonist,
2105,1973,Class A (Rhodopsin),small molecule,pyrilamine,hrh1_human,HRH1,ASH_Sep2016_236,pruritus,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,pyrilamine,P35367,antagonist,
2106,1961,Class A (Rhodopsin),small molecule,glycopyrronium,adrb2_human,ADRB2,1702,chronic obstructive pulmonary disease (COPD),Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,"qva149, glycopyrronium + i/",P07550,antagonist,
2107,1977,Class A (Rhodopsin),small molecule,ranitidine,hrh2_human,HRH2,1716,antiulcer,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,"ranitidine bismuth citrate,tritec",P25021,antagonist,
2108,0,Class A (Rhodopsin),small molecule,rauwolfia serpentina,ada1a_human,ADRA1A,ASH_Sep2016_84,Antihypertensive,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,rauwolfia serpentina,P35348,antagonist,
2109,0,Class A (Rhodopsin),small molecule,rauwolfia serpentina,ada1b_human,ADRA1B,ASH_Sep2016_93,Antihypertensive,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,rauwolfia serpentina,P35368,antagonist,
2110,0,Class A (Rhodopsin),small molecule,rauwolfia serpentina,ada1d_human,ADRA1D,ASH_Sep2016_108,Antihypertensive,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,rauwolfia serpentina,P25100,antagonist,
2111,0,Class A (Rhodopsin),small molecule,rauwolfia serpentina,ada2a_human,ADRA2A,ASH_Sep2016_121,Antihypertensive,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,rauwolfia serpentina,P08913,antagonist,
2112,0,Class A (Rhodopsin),small molecule,rauwolfia serpentina,ada2b_human,ADRA2B,ASH_Sep2016_144,Antihypertensive,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,rauwolfia serpentina,P18089,antagonist,
2113,0,Class A (Rhodopsin),small molecule,rauwolfia serpentina,ada2c_human,ADRA2C,ASH_Sep2016_160,Antihypertensive,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,rauwolfia serpentina,P18825,antagonist,
2114,1971,Class A (Rhodopsin),small molecule,naloxone,oprd_human,OPRD1,1733,Analgesics,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,ren-213,P41143,antagonist,
2115,1971,Class A (Rhodopsin),small molecule,naloxone,oprk_human,OPRK1,1733,Analgesics,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,ren-213,P41145,antagonist,
2116,1971,Class A (Rhodopsin),small molecule,naloxone,oprm_human,OPRM1,1733,Analgesics,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,ren-213,P35372,antagonist,
2117,1993,Class A (Rhodopsin),small molecule,risperidone,drd2_human,DRD2,1770,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,risperdal,P14416,antagonist,
2118,1993,Class A (Rhodopsin),small molecule,risperidone,5ht2a_human,HTR2A,1770,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,risperdal,P28223,antagonist,
2119,1993,Class A (Rhodopsin),small molecule,risperidone,5ht2c_human,HTR2C,ASH_Sep2016_28,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,risperidone,P28335,antagonist,
2120,2008,Class A (Rhodopsin),small molecule,rocuronium,acm2_human,CHRM2,1776,Muscle Relaxants,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"rocuronium bromide,esmeron, zemuron, eslax",P08172,antagonist,
2121,2012,Class A (Rhodopsin),small molecule,valsartan,agtr1_human,AGTR1,MMAmay2016_0742,Antihypertensive,Peptide ,4,,-,approved,Angiotensin receptors,GPCR;Rhodopsin,established,sacubitril + valsartan,P30556,antagonist,
2122,2015,Class A (Rhodopsin),small molecule,rolapitant,nk1r_human,TACR1,MMAmay2016_0753,Antiemetics,Peptide ,4,,-,approved,Tachykinin receptors,GPCR;Rhodopsin,established,"sch 619734, rolapitant",P25103,antagonist,
2123,2007,Class A (Rhodopsin),small molecule,maraviroc,ccr5_human,CCR5,1834,antiviral ; HIV,Protein ,4,,-,approved,Chemokine receptors,GPCR;Rhodopsin,established,selzentry,P51681,antagonist,
2124,1997,Class A (Rhodopsin),small molecule,quetiapine,drd2_human,DRD2,1840,Antipsychotic ; Anti-depressant,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,seroquel,P14416,antagonist,
2125,1997,Class A (Rhodopsin),small molecule,quetiapine,5ht2a_human,HTR2A,1840,Antipsychotic ; Anti-depressant,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,seroquel,P28223,antagonist,
2126,1997,Class A (Rhodopsin),small molecule,quetiapine,5ht2b_human,HTR2B,1840,Antipsychotic ; Anti-depressant,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,seroquel,P41595,antagonist,
2127,1997,Class A (Rhodopsin),small molecule,quetiapine,5ht2c_human,HTR2C,1840,Antipsychotic ; Anti-depressant,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,seroquel,P28335,antagonist,
2128,2008,Class A (Rhodopsin),small molecule,silodosin,ada1a_human,ADRA1A,1852,BPH-related urinary symptoms,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,silodosin,P35348,antagonist,
2129,2004,Class A (Rhodopsin),small molecule,solifenacin,acm1_human,CHRM1,1876,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"solifenacin succinate, ym-905,vesicare",P11229,antagonist,
2130,2004,Class A (Rhodopsin),small molecule,solifenacin,acm2_human,CHRM2,1876,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"solifenacin succinate, ym-905,vesicare",P08172,antagonist,
2131,2004,Class A (Rhodopsin),small molecule,solifenacin,acm3_human,CHRM3,1876,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"solifenacin succinate, ym-905,vesicare",P20309,antagonist,
2132,2004,Class A (Rhodopsin),small molecule,solifenacin,acm4_human,CHRM4,1876,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"solifenacin succinate, ym-905,vesicare",P08173,antagonist,
2133,2004,Class A (Rhodopsin),small molecule,solifenacin,acm5_human,CHRM5,1876,incontinence,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"solifenacin succinate, ym-905,vesicare",P08912,antagonist,
2134,1992,Class A (Rhodopsin),small molecule,sotalol,adrb1_human,ADRB1,ASH_Sep2016_168,atrial fibrillation,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,sotalol,P08588,antagonist,
2135,1992,Class A (Rhodopsin),small molecule,sotalol,adrb2_human,ADRB2,ASH_Sep2016_180,cardiovascular disease,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,sotalol,P07550,antagonist,
2136,1974,Class A (Rhodopsin),small molecule,molindone,drd2_human,DRD2,2425,ADHD,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,"spn810 ,zalvari",P14416,antagonist,
2137,1995,Class A (Rhodopsin),small molecule,nalmefene,oprd_human,OPRD1,2766,pruritus,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,srd174,P41143,antagonist,
2138,1995,Class A (Rhodopsin),small molecule,nalmefene,oprk_human,OPRK1,2766,pruritus,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,srd174,P41145,antagonist,
2139,1995,Class A (Rhodopsin),small molecule,nalmefene,oprm_human,OPRM1,2766,pruritus,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,srd174,P35372,antagonist,
2140,1997,Class A (Rhodopsin),small molecule,tamsulosin,ada1a_human,ADRA1A,1946,urinary symptoms associated with BPH,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,"tamsulosin, ym-617,harnal, flomax",P35348,antagonist,
2141,1997,Class A (Rhodopsin),small molecule,tamsulosin,ada1b_human,ADRA1B,1946,urinary symptoms associated with BPH,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,"tamsulosin, ym-617,harnal, flomax",P35368,antagonist,
2142,1997,Class A (Rhodopsin),small molecule,tamsulosin,ada1d_human,ADRA1D,1946,urinary symptoms associated with BPH,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,"tamsulosin, ym-617,harnal, flomax",P25100,antagonist,
2143,1971,Class A (Rhodopsin),small molecule,naloxone,oprm_human,OPRM1,MMAmay2016_0709,Analgesics,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,"targin,  targinac, targiniq er,  oxycodone hydrochloride + naloxone hydrochloride extended-release tablets",P35372,antagonist,
2144,1971,Class A (Rhodopsin),small molecule,naloxone,oprd_human,OPRD1,MMAmay2016_0710,Analgesics,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,"targin,  targinac, targiniq er,  oxycodone hydrochloride + naloxone hydrochloride extended-release tablets",P41143,antagonist,
2145,1971,Class A (Rhodopsin),small molecule,naloxone,oprk_human,OPRK1,MMAmay2016_0711,Analgesics,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,"targin,  targinac, targiniq er,  oxycodone hydrochloride + naloxone hydrochloride extended-release tablets",P41145,antagonist,
2146,1998,Class A (Rhodopsin),small molecule,telmisartan,agtr1_human,AGTR1,1977,Antihypertensive,Peptide ,4,,-,approved,Angiotensin receptors,GPCR;Rhodopsin,established,"telmisartan,micardis, micardis hct",P30556,antagonist,
