accession,entry_name,ENSG,ICD_Code,ICD_Title,Score,ot_genetics_portal,gene_burden,clingen,gene2phenotype,orphanet,genomics_england,uniprot_literature,uniprot_variants,sysbio,cancer_gene_census,cancer_biomarkers,intogen,eva,eva_somatic,chembl,slapenrich,crispr,crispr_screen,reactome,europepmc,expression_atlas,impc
P41145,oprk_human,ENSG00000082556,2F9Z,Neoplasms of unknown behaviour of unspecified site,0.0716501165946174,,,,,,,,,,,,,,,,,,,,0.5892950059127564,,
P41145,oprk_human,ENSG00000082556,3A51.1,Sickle cell disease without crisis,0.3921652902487669,,,,,,,,,,,,,,,0.6450821241323312,,,,,,,
P41145,oprk_human,ENSG00000082556,4A8Z,Allergic or hypersensitivity conditions of unspecified type,0.23320488830604683,,,,,,,,,,,,,,,0.7599134970145264,,,,,0.03647584785669726,,
P41145,oprk_human,ENSG00000082556,5A10,Type 1 diabetes mellitus,0.07391597093694036,,,,,,,,,,,,,,,0.12158615952232422,,,,,,,
P41145,oprk_human,ENSG00000082556,5A11,Type 2 diabetes mellitus,0.0018478992734235094,,,,,,,,,,,,,,,,,,,,0.015198269940290528,,
P41145,oprk_human,ENSG00000082556,5A14,"Diabetes mellitus, type unspecified",0.010153179896754724,,,,,,,,,,,,,,,,,,,,0.08350604983859627,,
P41145,oprk_human,ENSG00000082556,5A40.Z,"Intermediate hyperglycaemia, unspecified",0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P41145,oprk_human,ENSG00000082556,5A41,Hypoglycaemia without associated diabetes,0.005543697820270528,,,,,,,,,,,,,,,,,,,,0.045594809820871586,,
P41145,oprk_human,ENSG00000082556,5A51.Z,"Hyperparathyroidism, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P41145,oprk_human,ENSG00000082556,5A61.2,Gonadotropin deficiency,0.0831554673040579,,,,,,,,,,,,,,,0.13678442946261474,,,,,,,
P41145,oprk_human,ENSG00000082556,5A80.1,Polycystic ovary syndrome,0.007761176948378739,,,,,,,,,,,,,,,,,,,,0.06383273374922022,,
P41145,oprk_human,ENSG00000082556,5B81.01,Obesity in adults,0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P41145,oprk_human,ENSG00000082556,5B81.Z,"Obesity, unspecified",0.5634654420396655,,,,,,,,,,,,,,,0.9268578664765025,,,,,,,
P41145,oprk_human,ENSG00000082556,5C72,Hypo-osmolality or hyponatraemia,0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P41145,oprk_human,ENSG00000082556,6A02.Z,"Autism spectrum disorder, unspecified",0.03695798546847018,,,,,,,,,,,,,,,0.06079307976116211,,,,,,,
P41145,oprk_human,ENSG00000082556,6A05.Z,"Attention deficit hyperactivity disorder, presentation unspecified",0.5044717279048282,,,,,,,,,,,,,,,0.8274613634158176,,,,,0.04712645769152086,,
P41145,oprk_human,ENSG00000082556,6A20.Z,"Schizophrenia, episode unspecified",0.4821666860428676,,,,,,,,,,,,,,,0.7834539284553763,,,,,0.19347315346210872,,
P41145,oprk_human,ENSG00000082556,6A2Z,"Schizophrenia or other primary psychotic disorders, unspecified",0.008299621693696841,,,,,,,,,,,,,,,,,,,,0.06826123735056343,,
P41145,oprk_human,ENSG00000082556,6A60.Z,"Bipolar type I disorder, unspecified",0.23333454923839872,,,,,,,,,,,,,,,0.7599134970145264,,,,,0.038608671738318036,,
P41145,oprk_human,ENSG00000082556,6A70.3,"Single episode depressive disorder, severe, without psychotic symptoms",0.5433713528758968,,,,,,,,,,,,,,,0.88145034204359,,,,,0.24708547130060246,,
P41145,oprk_human,ENSG00000082556,6A7Y,Other specified depressive disorders,0.07598972456600452,,,,,,,,,,,,,,,0.12158615952232422,,,,,0.06822334506530414,,
P41145,oprk_human,ENSG00000082556,6A7Z,"Depressive disorders, unspecified",0.5533628076654855,,,,,,,,,,,,,,,0.9023990573953007,,,,,0.31362970640158383,,
P41145,oprk_human,ENSG00000082556,6A8Z,"Mood disorders, unspecified",0.0121645938785851,,,,,,,,,,,,,,,,,,,,0.10004916617463833,,
P41145,oprk_human,ENSG00000082556,6B01,Panic disorder,0.002771848910135263,,,,,,,,,,,,,,,,,,,,0.02279740491043579,,
P41145,oprk_human,ENSG00000082556,6B04,Social anxiety disorder,0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P41145,oprk_human,ENSG00000082556,6B0Y,Other specified anxiety or fear-related disorders,0.005056535655267308,,,,,,,,,,,,,,,,,,,,0.041588085972391345,,
P41145,oprk_human,ENSG00000082556,6B20.Z,"Obsessive-compulsive disorder, unspecified",0.09609076221802247,,,,,,,,,,,,,,,0.15198269940290526,,,,,0.12158615952232422,,
P41145,oprk_human,ENSG00000082556,6B40,Post traumatic stress disorder,0.44511556044095874,,,,,,,,,,,,,,,0.727828260473913,,,,,0.08706074892638414,,
P41145,oprk_human,ENSG00000082556,6B80.Z,"Anorexia Nervosa, unspecified",0.01847899273423509,,,,,,,,,,,,,,,0.030396539880581056,,,,,,,
P41145,oprk_human,ENSG00000082556,6B81,Bulimia Nervosa,0.01847899273423509,,,,,,,,,,,,,,,0.030396539880581056,,,,,,,
P41145,oprk_human,ENSG00000082556,6B8Z,"Feeding or eating disorders, unspecified",0.4038481200996333,,,,,,,,,,,,,,,0.6642994921234986,,,,,,,
P41145,oprk_human,ENSG00000082556,6C40.1Z,"Harmful pattern of use of alcohol, unspecified",0.4455108834361376,,,,,,,,,,,,,,,0.727828260473913,,,,,0.1000662751057432,,
P41145,oprk_human,ENSG00000082556,6C40.2Z,"Alcohol dependence, unspecified",0.46382654091825654,,,,,,,,,,,,,,,0.7578605576393197,,,,,0.3059329429969708,,
P41145,oprk_human,ENSG00000082556,6C40.4Z,"Alcohol withdrawal, unspecified",0.0073915970936940375,,,,,,,,,,,,,,,,,,,,0.06079307976116211,,
P41145,oprk_human,ENSG00000082556,6C41.2Z,"Cannabis dependence, unspecified",0.10291772342261485,,,,,,,,,,,,,,,0.16929184016823612,,,,,,,
P41145,oprk_human,ENSG00000082556,6C43.2Z,"Opioid dependence, unspecified",0.517754032884208,,,,,,,,,,,,,,,0.8472861129469832,,,,,0.08759912955749122,,
P41145,oprk_human,ENSG00000082556,6C43.Z,"Disorders due to use of opioids, unspecified",0.6011987287144746,,,,,,,,,,,,,,,0.9840685530388177,,,,,0.09715409624497717,,
P41145,oprk_human,ENSG00000082556,6C45.2Z,"Cocaine dependence, unspecified",0.38616075904343616,,,,,,,,,,,,,,,0.6255734861647295,,,,,0.19263280155023374,,
P41145,oprk_human,ENSG00000082556,6C46.2Z,"Stimulant dependence including amphetamines, methamphetamine or methcathinone, unspecified",0.3447141444736313,,,,,,,,,,,,,,,0.5670285924449139,,,,,,,
P41145,oprk_human,ENSG00000082556,6C4A.2Z,"Nicotine dependence, unspecified",0.2969172140988231,,,,,,,,,,,,,,,0.4843531038415393,,,,,0.16212670023971917,,
P41145,oprk_human,ENSG00000082556,6C4E.2Z,"Other specified psychoactive substance dependence, unspecified",0.009709914942315323,,,,,,,,,,,,,,,,,,,,0.07986036388074665,,
P41145,oprk_human,ENSG00000082556,6C4G.2Z,"Unknown or unspecified psychoactive substance dependence, substance and state of remission unspecified",0.6042044297694285,,,,,,,,,,,,,,,0.9873185883389082,,,,,0.131036390307068,,
P41145,oprk_human,ENSG00000082556,6C4G.4Z,"Withdrawal due to unknown or unspecified psychoactive substance, unspecified",0.49004492162453406,,,,,,,,,,,,,,,0.8052212284031924,,,,,0.01730914076533088,,
P41145,oprk_human,ENSG00000082556,6C4Z,"Disorders due to substance use, unspecified",0.07619204649849862,,,,,,,,,,,,,,,0.12158615952232422,,,,,0.0748794293857224,,
P41145,oprk_human,ENSG00000082556,6C50.Z,"Gambling disorder, unspecified",0.4560443723045784,,,,,,,,,,,,,,,0.7501583635773033,,,,,,,
P41145,oprk_human,ENSG00000082556,6D10.Z,"Personality disorder, severity unspecified",0.28161984926974276,,,,,,,,,,,,,,,0.4559480982087158,,,,,0.14590339142678907,,
P41145,oprk_human,ENSG00000082556,6D70.Z,"Delirium, unspecified or unknown cause",0.3297986897707234,,,,,,,,,,,,,,,0.5424938020353701,,,,,,,
P41145,oprk_human,ENSG00000082556,6E0Y,Other specified neurocognitive disorders,0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P41145,oprk_human,ENSG00000082556,6E8Y,"Other specified mental, behavioural or neurodevelopmental disorders",0.03695798546847018,,,,,,,,,,,,,,,0.06079307976116211,,,,,,,
P41145,oprk_human,ENSG00000082556,6E8Z,"Mental, behavioural or neurodevelopmental disorders, unspecified",0.003326218692162316,,,,,,,,,,,,,,,,,,,,0.02735688589252295,,
P41145,oprk_human,ENSG00000082556,7A0Z,"Insomnia disorders, unspecified",0.0018478992734235094,,,,,,,,,,,,,,,,,,,,0.015198269940290528,,
P41145,oprk_human,ENSG00000082556,7A41,Obstructive sleep apnoea,0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P41145,oprk_human,ENSG00000082556,7A80,Restless legs syndrome,0.4342563292545246,,,,,,,,,,,,,,,0.7143186871936548,,,,,,,
P41145,oprk_human,ENSG00000082556,8A00.0Z,"Parkinson disease, unspecified",0.26246041695077776,,,,,,,,,,,,,,,0.42555155832813474,,,,,0.12351796244693995,,
P41145,oprk_human,ENSG00000082556,8A00.Z,"Parkinsonism, unspecified",0.011703362065015557,,,,,,,,,,,,,,,,,,,,0.09625570962184,,
P41145,oprk_human,ENSG00000082556,8A01.10,Huntington disease,0.00871346104061632,,,,,,,,,,,,,,,,,,,,0.07166490885844992,,
P41145,oprk_human,ENSG00000082556,8A05.00,Tourette syndrome,0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P41145,oprk_human,ENSG00000082556,8A0Z,"Movement disorders, unspecified",0.0036957985468470188,,,,,,,,,,,,,,,,,,,,0.030396539880581056,,
P41145,oprk_human,ENSG00000082556,8A40.Z,"Multiple sclerosis, unspecified",0.25994553070854615,,,,,,,,,,,,,,,0.42555155832813474,,,,,0.04078202433977958,,
P41145,oprk_human,ENSG00000082556,8A66.Z,"Status epilepticus, unspecified",0.011826555349910457,,,,,,,,,,,,,,,,,,,,0.09726892761785938,,
P41145,oprk_human,ENSG00000082556,8A6Z,"Epilepsy or seizures, unspecified",0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P41145,oprk_human,ENSG00000082556,8A80.Z,"Migraine, unspecified",0.6042494395574136,,,,,,,,,,,,,,,0.9866212436018685,,,,,0.14646403871791977,,
P41145,oprk_human,ENSG00000082556,8B01,Subarachnoid haemorrhage,0.0018478992734235094,,,,,,,,,,,,,,,,,,,,0.015198269940290528,,
P41145,oprk_human,ENSG00000082556,8B10.Z,"Transient ischaemic attack, unspecified",0.007761176948378739,,,,,,,,,,,,,,,,,,,,0.06383273374922022,,
P41145,oprk_human,ENSG00000082556,8B11.5Z,"Cerebral ischaemic stroke, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P41145,oprk_human,ENSG00000082556,8B20,Stroke not known if ischaemic or haemorrhagic,0.4619748183558772,,,,,,,,,,,,,,,0.7599134970145264,,,,,,,
P41145,oprk_human,ENSG00000082556,8C03.0,Diabetic polyneuropathy,0.08370983708608495,,,,,,,,,,,,,,,0.13678442946261474,,,,,0.03647584785669726,,
P41145,oprk_human,ENSG00000082556,8C0Z,"Polyneuropathy, unspecified",0.01254518284513071,,,,,,,,,,,,,,,,,,,,0.10317936592797235,,
P41145,oprk_human,ENSG00000082556,8C21.Z,"Hereditary sensory or autonomic neuropathy, unspecified",0.3233823728491141,,,,,,,,,,,,,,,0.5319394479101685,,,,,,,
P41145,oprk_human,ENSG00000082556,8E43.0Z,"Neuropathic pain, unspecified",0.4828843119400179,,,,,,,,,,,,,,,0.79306261245096,,,,,0.024908275735476142,,
P41145,oprk_human,ENSG00000082556,9A1Y,Other specified disorders of lacrimal apparatus,0.07391597093694036,,,,,,,,,,,,,,,0.12158615952232422,,,,,,,
P41145,oprk_human,ENSG00000082556,9D00.0,Myopia,0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P41145,oprk_human,ENSG00000082556,9D46,Impairment of binocular functions,0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P41145,oprk_human,ENSG00000082556,9E1Z,"Diseases of the visual system, unspecified",0.07391597093694036,,,,,,,,,,,,,,,0.12158615952232422,,,,,,,
P41145,oprk_human,ENSG00000082556,BA40.Z,"Angina pectoris, unspecified",0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P41145,oprk_human,ENSG00000082556,BA41.Z,"Acute myocardial infarction, unspecified",0.009401591912453405,,,,,,,,,,,,,,,,,,,,0.0773245240197524,,
P41145,oprk_human,ENSG00000082556,BA6Z,"Ischaemic heart diseases, unspecified",0.0025870589827929123,,,,,,,,,,,,,,,,,,,,0.021277577916406734,,
P41145,oprk_human,ENSG00000082556,BB01.Z,"Pulmonary hypertension, unspecified",0.0029566388374776143,,,,,,,,,,,,,,,,,,,,0.024317231904464845,,
P41145,oprk_human,ENSG00000082556,BC7Y,Other specified ventricular rhythm disturbance,0.0044144260420672715,,,,,,,,,,,,,,,,,,,,0.03630697819069404,,
P41145,oprk_human,ENSG00000082556,BD40.Z,"Atherosclerotic chronic arterial occlusive disease, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P41145,oprk_human,ENSG00000082556,CA25.Z,"Cystic fibrosis, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P41145,oprk_human,ENSG00000082556,CB00,Acute respiratory distress syndrome,0.4701877040155372,,,,,,,,,,,,,,,0.7734230702947845,,,,,,,
P41145,oprk_human,ENSG00000082556,CB03.4,Idiopathic pulmonary fibrosis,0.09239496367117545,,,,,,,,,,,,,,,0.15198269940290526,,,,,,,
P41145,oprk_human,ENSG00000082556,DA0A.Y,Other specified disorders of teeth and supporting structures,0.4424692149141846,,,,,,,,,,,,,,,0.727828260473913,,,,,,,
P41145,oprk_human,ENSG00000082556,DA93.0,Paralytic ileus,0.3886132172009639,,,,,,,,,,,,,,,0.6383273374922022,,,,,0.01823792392834863,,
P41145,oprk_human,ENSG00000082556,DB30.Y,Other specified obstruction of large intestine,0.32748881567894406,,,,,,,,,,,,,,,0.5386942345502975,,,,,,,
P41145,oprk_human,ENSG00000082556,DB92.1,Non-alcoholic steatohepatitis,0.07391597093694036,,,,,,,,,,,,,,,0.12158615952232422,,,,,,,
P41145,oprk_human,ENSG00000082556,DB92.Y,Other specified non-alcoholic fatty liver disease,0.0199573121529739,,,,,,,,,,,,,,,,,,,,0.1641413153551377,,
P41145,oprk_human,ENSG00000082556,DD70.Z,"Crohn disease, unspecified site",0.09239496367117545,,,,,,,,,,,,,,,0.15198269940290526,,,,,,,
P41145,oprk_human,ENSG00000082556,DD71.Z,"Ulcerative colitis, unspecified",0.07447034071896741,,,,,,,,,,,,,,,0.12158615952232422,,,,,0.01823792392834863,,
P41145,oprk_human,ENSG00000082556,DD7Z,"Inflammatory bowel diseases, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P41145,oprk_human,ENSG00000082556,DD91.0Z,"Irritable bowel syndrome, type unspecified",0.2943849803162604,,,,,,,,,,,,,,,0.4819202528400123,,,,,0.0464137243113958,,
P41145,oprk_human,ENSG00000082556,DE2Z,"Diseases of the digestive system, unspecified",0.46271397806524667,,,,,,,,,,,,,,,0.7599134970145264,,,,,0.024317231904464845,,
P41145,oprk_human,ENSG00000082556,EA80.Z,"Atopic eczema, unspecified",0.0831554673040579,,,,,,,,,,,,,,,0.13678442946261474,,,,,,,
P41145,oprk_human,ENSG00000082556,EA8Z,"Dermatitis or eczema, unspecified",0.009609076221802246,,,,,,,,,,,,,,,,,,,,0.07903100368951074,,
P41145,oprk_human,ENSG00000082556,EA90.Z,Psoriasis of unspecified type,0.03808469071990479,,,,,,,,,,,,,,,0.06079307976116211,,,,,0.03706689168770857,,
P41145,oprk_human,ENSG00000082556,EB05,Urticaria of unspecified type,0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P41145,oprk_human,ENSG00000082556,EC90.Z,"Pruritus, unspecified",0.5187037626329252,,,,,,,,,,,,,,,0.8462165895064007,,,,,0.14023426478342302,,
P41145,oprk_human,ENSG00000082556,ED80.Z,"Acne, unspecified",0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P41145,oprk_human,ENSG00000082556,EM0Y,Other specified diseases of the skin,0.003490476405355517,,,,,,,,,,,,,,,,,,,,0.02870784322054877,,
P41145,oprk_human,ENSG00000082556,FA01.Z,"Osteoarthritis of knee, unspecified",0.2853977766731864,,,,,,,,,,,,,,,0.46945767148897405,,,,,,,
P41145,oprk_human,ENSG00000082556,FA0Z,"Osteoarthritis, unspecified",0.5733514672546702,,,,,,,,,,,,,,,0.9354328489518255,,,,,0.15373556653601878,,
P41145,oprk_human,ENSG00000082556,FA20.Z,"Rheumatoid arthritis, serology unspecified",0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P41145,oprk_human,ENSG00000082556,FA82,Spinal stenosis,0.4619748183558772,,,,,,,,,,,,,,,0.7599134970145264,,,,,,,
P41145,oprk_human,ENSG00000082556,GA10.Z,Endometriosis of unspecified site,0.2614777471894265,,,,,,,,,,,,,,,0.42555155832813474,,,,,0.09118961964174316,,
P41145,oprk_human,ENSG00000082556,GA31.Z,Female infertility without specification whether primary or secondary,0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P41145,oprk_human,ENSG00000082556,GB61.Z,"Chronic kidney disease, stage unspecified",0.4683336641917082,,,,,,,,,,,,,,,0.7666682836546554,,,,,0.07410063825849883,,
P41145,oprk_human,ENSG00000082556,GB6Z,"Kidney failure, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P41145,oprk_human,ENSG00000082556,GC00.3,Interstitial cystitis,0.38805884741893687,,,,,,,,,,,,,,,0.6383273374922022,,,,,,,
P41145,oprk_human,ENSG00000082556,GC2Z,"Diseases of the urinary system, unspecified",0.02589112204207827,,,,,,,,,,,,,,,0.08274613634158175,,,,,0.012158615952232422,,
P41145,oprk_human,ENSG00000082556,JA24.Z,"Pre-eclampsia, unspecified",0.03215344735756906,,,,,,,,,,,,,,,,,,,,0.26444989696105514,,
P41145,oprk_human,ENSG00000082556,KD35,Neonatal withdrawal syndrome from maternal use of drugs of addiction,0.2922452700919279,,,,,,,,,,,,,,,0.47737765882452543,,,,,0.06687238773727831,,
P41145,oprk_human,ENSG00000082556,LB31.2,Fetal lower urinary tract obstruction,0.03695798546847018,,,,,,,,,,,,,,,0.06079307976116211,,,,,,,
P41145,oprk_human,ENSG00000082556,MA18.0Z,"Elevated blood glucose level, unspecified",0.0029566388374776143,,,,,,,,,,,,,,,,,,,,0.024317231904464845,,
P41145,oprk_human,ENSG00000082556,MB21.Z,"Symptoms and signs involving cognition, unspecified",0.01248676824712739,,,,,,,,,,,,,,,,,,,,0.10269892803740312,,
P41145,oprk_human,ENSG00000082556,MB24.3,Anxiety,0.10975501603413662,,,,,,,,,,,,,,,0.1587374860430344,,,,,0.4360236258863879,,
P41145,oprk_human,ENSG00000082556,MB24.F,Restlessness,0.5030392466541774,,,,,,,,,,,,,,,0.8274613634158176,,,,,,,
P41145,oprk_human,ENSG00000082556,MB29.1,Binge eating,0.023468320772478565,,,,,,,,,,,,,,,0.037995674850726316,,,,,0.012158615952232422,,
P41145,oprk_human,ENSG00000082556,MB47.3,Cramp or spasm,0.4619748183558772,,,,,,,,,,,,,,,0.7599134970145264,,,,,,,
P41145,oprk_human,ENSG00000082556,MC82.Z,"Cardiac arrest, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P41145,oprk_human,ENSG00000082556,MD11.5,Dyspnoea,0.37444213775923724,,,,,,,,,,,,,,,0.607930797611621,,,,,0.15996172898750802,,
P41145,oprk_human,ENSG00000082556,MD11.Y,Other specified abnormalities of breathing,0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P41145,oprk_human,ENSG00000082556,MD12,Cough,0.47089606540368295,,,,,,,,,,,,,,,0.7745882709902069,,,,,,,
P41145,oprk_human,ENSG00000082556,MD90.0,Nausea,0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P41145,oprk_human,ENSG00000082556,MD90.1,Vomiting,0.2592602680613183,,,,,,,,,,,,,,,0.42555155832813474,,,,,0.01823792392834863,,
P41145,oprk_human,ENSG00000082556,ME04.Z,"Ascites, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P41145,oprk_human,ENSG00000082556,ME05.0,Constipation,0.5553212106373019,,,,,,,,,,,,,,,0.9128532934387545,,,,,0.012158615952232422,,
P41145,oprk_human,ENSG00000082556,ME05.1,Diarrhoea,0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P41145,oprk_human,ENSG00000082556,ME84.0,Cervical spine pain,0.07391597093694036,,,,,,,,,,,,,,,0.12158615952232422,,,,,,,
P41145,oprk_human,ENSG00000082556,ME84.2Z,"Low back pain, unspecified",0.5659397167267022,,,,,,,,,,,,,,,0.9309278604573262,,,,,,,
P41145,oprk_human,ENSG00000082556,ME84.3,Sciatica,0.3233823728491141,,,,,,,,,,,,,,,0.5319394479101685,,,,,,,
P41145,oprk_human,ENSG00000082556,ME84.Z,"Spinal pain, unspecified",0.46762117724689345,,,,,,,,,,,,,,,0.7692013286447038,,,,,,,
P41145,oprk_human,ENSG00000082556,MF56,Renal colic,0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P41145,oprk_human,ENSG00000082556,MG22,Fatigue,0.07391597093694036,,,,,,,,,,,,,,,0.12158615952232422,,,,,,,
P41145,oprk_human,ENSG00000082556,MG30.01,Chronic widespread pain,0.39627173307859687,,,,,,,,,,,,,,,0.6518369107724603,,,,,,,
P41145,oprk_human,ENSG00000082556,MG30.Z,"Chronic pain, unspecified",0.5908670106146932,,,,,,,,,,,,,,,0.9719313660963279,,,,,,,
P41145,oprk_human,ENSG00000082556,MG3Z,"Pain, unspecified",0.6082880481173747,,,,,,,,,,,,,,,0.9993939102858489,,,,,0.023874793379536387,,
P41145,oprk_human,ENSG00000082556,MG43.0,Polydipsia,0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P41145,oprk_human,ENSG00000082556,NA07.Z,"Intracranial injury, unspecified",0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P41145,oprk_human,ENSG00000082556,NB32.3Z,"Injury of lung, unspecified",0.0036957985468470188,,,,,,,,,,,,,,,,,,,,0.030396539880581056,,
P41145,oprk_human,ENSG00000082556,ND51.2,"Injury of spinal cord, level unspecified",0.012399699537140627,,,,,,,,,,,,,,,,,,,,0.10198282095474806,,
P41145,oprk_human,ENSG00000082556,ND56.Z,"Unspecified injury to unspecified part of trunk, limb or body region",0.40005992658911504,,,,,,,,,,,,,,,0.6518369107724603,,,,,0.12462581351038234,,
P41145,oprk_human,ENSG00000082556,NE8Z,"Injury or harm arising from surgical or medical care, not elsewhere classified, unspecified",0.09239496367117545,,,,,,,,,,,,,,,0.15198269940290526,,,,,,,
P41145,oprk_human,ENSG00000082556,PL11.Y,Other specified mode of injury or harm associated with a surgical or other medical procedure,0.0073915970936940375,,,,,,,,,,,,,,,,,,,,0.06079307976116211,,
P41145,oprk_human,ENSG00000082556,RA01,COVID-19,0.10865554811894533,,,,,,,,,,,,,,,0.17721182750378753,,,,,,0.030365971981713924,
P35372,oprm_human,ENSG00000112038,1A40.0,Gastroenteritis or colitis without specification of origin,0.0018478992734235094,,,,,,,,,,,,,,,,,,,,0.015198269940290528,,
P35372,oprm_human,ENSG00000112038,1C62.Z,"Human immunodeficiency virus disease without mention of associated disease or condition, clinical stage unspecified",0.1330754501732189,,,,,,,,,,,,,,,0.6350220194343915,,,,,0.06698890780682056,,
P35372,oprm_human,ENSG00000112038,1D65,Severe acute respiratory syndrome,0.07391597093694036,,,,,,,,,,,,,,,0.12158615952232422,,,,,,,
P35372,oprm_human,ENSG00000112038,1E32,"Influenza, virus not identified",0.0036957985468470188,,,,,,,,,,,,,,,,,,,,0.030396539880581056,,
P35372,oprm_human,ENSG00000112038,1E51.1,Chronic hepatitis C,0.2604022153390728,,,,,,,,,,,,,,,0.42591014789441306,,,,,0.04863446380892969,,
P35372,oprm_human,ENSG00000112038,1E91.5,Postherpetic polyneuropathy,0.3233823728491141,,,,,,,,,,,,,,,0.5319394479101685,,,,,,,
P35372,oprm_human,ENSG00000112038,1G40,Sepsis without septic shock,0.37216691366749466,,,,,,,,,,,,,,,0.607930797611621,,,,,0.08511031166562694,,
P35372,oprm_human,ENSG00000112038,1G41,Sepsis with septic shock,0.5481074567115619,,,,,,,,,,,,,,,0.9015951467912348,,,,,,,
P35372,oprm_human,ENSG00000112038,1H0Z,"Infection, unspecified",0.03377906834975701,,,,,,,,,,,,,,,,,,,,0.27782001242958,,
P35372,oprm_human,ENSG00000112038,2A00.00,Glioblastoma of brain,0.27299313112481666,,,,,,,,,,,,,,,,0.8810838806371117,,,,0.17022062333125393,,
P35372,oprm_human,ENSG00000112038,2A0Z,Other and unspecified neoplasms of brain or central nervous system,0.032596943183190695,,,,,,,,,,,,,,,,,,,,,0.2680974817467249,
P35372,oprm_human,ENSG00000112038,2A60.3Z,"Acute myeloid leukaemia, unspecified",0.41284033670617143,,,,,,,,,,,,,,,0.5792229543910723,0.788677134253267,,,,0.057753425773104,,
P35372,oprm_human,ENSG00000112038,2A82.00,Chronic lymphocytic leukaemia of B-cell type,0.43840822112288985,0.6733049920434497,,,,,,,,,,,,,,,0.3827459360611051,,,,,,
P35372,oprm_human,ENSG00000112038,2A83.1,Plasma cell myeloma,0.00406537840153172,,,,,,,,,,,,,,,,,,,,0.03343619386863916,,
P35372,oprm_human,ENSG00000112038,2A85.5,Mantle cell lymphoma,0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P35372,oprm_human,ENSG00000112038,2B01,Mycosis fungoides,0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P35372,oprm_human,ENSG00000112038,2B02,Sézary syndrome,0.26055379755271474,,,,,,,,,,,,,,,0.42555155832813474,,,,,0.06079307976116211,,
P35372,oprm_human,ENSG00000112038,2B33.3,"Lymphoid leukaemia, not elsewhere classified",0.23585867698482446,,,,,,,,,,,,,,,0.7599134970145264,,,,,0.08012865651853172,,
P35372,oprm_human,ENSG00000112038,2B33.4,"Leukaemia, unspecified",0.3521274726579242,,,,,,,,,,,,,,,0.5792229543910723,,,,,,,
P35372,oprm_human,ENSG00000112038,2B70.Z,"Malignant neoplasms of oesophagus, unspecified",0.14542901322940138,,,,,,,,,,,,,,,,0.4784393677726104,,,,,,
P35372,oprm_human,ENSG00000112038,2B72.Z,"Malignant neoplasms of stomach, unspecified",0.4342563292545246,,,,,,,,,,,,,,,0.7143186871936548,,,,,,,
P35372,oprm_human,ENSG00000112038,2B90.Y,Other specified malignant neoplasms of colon,0.09424286294459895,,,,,,,,,,,,,,,0.15198269940290526,,,,,0.06079307976116211,,
P35372,oprm_human,ENSG00000112038,2B91.Z,"Malignant neoplasms of rectosigmoid junction, unspecified",0.17211470714094224,,,,,,,,,,,,,,,0.421329816678054,,,,,0.030396539880581053,,
