"DRUG_ID","Name","ligand_name","ChEMBLID","DrugBankID","PubChemCID","CAS","UNII","InChiKey","SMILES","MolecularWeight","XLogP","TPSA","Complexity","Charge","HBondDonorCount","HBondAceptorCount","RotableBondCount","HeavyAtomCount","Max_Phase","Drug_Status","Approval_Year","Drug_Type","Action","TargetProteinID","entry_name","receptor_class","receptor_family","ligand_type","ICD_Code","ICD_Title","IndicationMaxPhase","IndicationStatus","URI","PubMedID"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P14416","drd2_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","MB24.F","Restlessness",3,"Inactive","496629459","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P14416","drd2_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","MD90.0","Nausea",3,"Inactive","596805318","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P21917","drd4_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","6A20.Z","Schizophrenia, episode unspecified",4,"Approved","1683919430/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P21917","drd4_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","6A21.Z","Schizoaffective disorder, unspecified",4,"Approved","106339515/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P21917","drd4_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","6A2Z","Schizophrenia or other primary psychotic disorders, unspecified",4,"Approved","405565289/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P21917","drd4_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","6A60.Z","Bipolar type I disorder, unspecified",3,"Inactive","1456478153/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P21917","drd4_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","6A8Z","Mood disorders, unspecified",2,"Inactive","76398729/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P21917","drd4_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","6C91.Z","Conduct-dissocial disorder, unspecified",4,"Approved","719572464/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P21917","drd4_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","6D70.Z","Delirium, unspecified or unknown cause",4,"Approved","897917531/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P21917","drd4_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","8A05.00","Tourette syndrome",4,"Approved","119340957","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P21917","drd4_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","MB23.0","Aggressive behaviour",4,"Approved","501393848","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P21917","drd4_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","MB24.F","Restlessness",3,"Inactive","496629459","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P21917","drd4_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","MD90.0","Nausea",3,"Inactive","596805318","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Antagonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","6A20.Z","Schizophrenia, episode unspecified",4,"Approved","1683919430/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Antagonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","6A21.Z","Schizoaffective disorder, unspecified",4,"Approved","106339515/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Antagonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","6A2Z","Schizophrenia or other primary psychotic disorders, unspecified",4,"Approved","405565289/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Antagonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","6A60.Z","Bipolar type I disorder, unspecified",3,"Inactive","1456478153/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Antagonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","6A8Z","Mood disorders, unspecified",2,"Inactive","76398729/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Antagonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","6C91.Z","Conduct-dissocial disorder, unspecified",4,"Approved","719572464/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Antagonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","6D70.Z","Delirium, unspecified or unknown cause",4,"Approved","897917531/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Antagonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","8A05.00","Tourette syndrome",4,"Approved","119340957","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Antagonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","MB23.0","Aggressive behaviour",4,"Approved","501393848","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Antagonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","MB24.F","Restlessness",3,"Inactive","496629459","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Antagonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","MD90.0","Nausea",3,"Inactive","596805318","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P35462","drd3_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","6A20.Z","Schizophrenia, episode unspecified",4,"Approved","1683919430/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P35462","drd3_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","6A21.Z","Schizoaffective disorder, unspecified",4,"Approved","106339515/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P35462","drd3_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","6A2Z","Schizophrenia or other primary psychotic disorders, unspecified",4,"Approved","405565289/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P35462","drd3_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","6A60.Z","Bipolar type I disorder, unspecified",3,"Inactive","1456478153/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P35462","drd3_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","6A8Z","Mood disorders, unspecified",2,"Inactive","76398729/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P35462","drd3_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","6C91.Z","Conduct-dissocial disorder, unspecified",4,"Approved","719572464/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P35462","drd3_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","6D70.Z","Delirium, unspecified or unknown cause",4,"Approved","897917531/unspecified","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P35462","drd3_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","8A05.00","Tourette syndrome",4,"Approved","119340957","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P35462","drd3_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","MB23.0","Aggressive behaviour",4,"Approved","501393848","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P35462","drd3_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","MB24.F","Restlessness",3,"Inactive","496629459","29999969, 32809727, 31643712"
543,"haloperidol","haloperidol","CHEMBL54","DB00502","3559","52-86-8","J6292F8L3D","LNEPOXFFQSENCJ-UHFFFAOYSA-N","C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F",375.9,3.2,40.5,451,0,1,4,6,26,4,"Approved",1967,"Small molecule","Inverse agonist","P35462","drd3_human","Class A (Rhodopsin)","Dopamine receptors","Aminergic receptors","MD90.0","Nausea",3,"Inactive","596805318","29999969, 32809727, 31643712"
544,"oxprenolol","oxprenolol","CHEMBL546","DB01580","4631","6452-71-7","519MXN9YZR","CEMAWMOMDPGJMB-UHFFFAOYSA-N","CC(C)NCC(COC1=CC=CC=C1OCC=C)O",265.35,2.1,50.7,246,0,2,4,9,19,4,"Approved",1983,"Small molecule","Antagonist","P07550","adrb2_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","BE2Z","Diseases of the circulatory system, unspecified",4,"Approved","426429380/unspecified","6356864, 36346141, 4121565"
544,"oxprenolol","oxprenolol","CHEMBL546","DB01580","4631","6452-71-7","519MXN9YZR","CEMAWMOMDPGJMB-UHFFFAOYSA-N","CC(C)NCC(COC1=CC=CC=C1OCC=C)O",265.35,2.1,50.7,246,0,2,4,9,19,4,"Approved",1983,"Small molecule","Antagonist","P08588","adrb1_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","BE2Z","Diseases of the circulatory system, unspecified",4,"Approved","426429380/unspecified","6356864, 36346141, 4121565"
545,"dinoprostone","dinoprostone","CHEMBL548","DB00917","5280360","363-24-6","K7Q1JQR04M","XEYBRNLFEZDVAW-ARSRFYASSA-N","CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O",352.5,2.8,94.8,469,0,3,5,12,25,4,"Approved",1977,"Small molecule","Agonist","P34995","pe2r1_human","Class A (Rhodopsin)","Prostanoid receptors","Lipid receptors","JA00.24","Unspecified abortion, incomplete, without complication",2,"Active","1946052500","30000698, 31424863, 30317521"
545,"dinoprostone","dinoprostone","CHEMBL548","DB00917","5280360","363-24-6","K7Q1JQR04M","XEYBRNLFEZDVAW-ARSRFYASSA-N","CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O",352.5,2.8,94.8,469,0,3,5,12,25,4,"Approved",1977,"Small molecule","Agonist","P34995","pe2r1_human","Class A (Rhodopsin)","Prostanoid receptors","Lipid receptors","JB2Z","Delivery, unspecified",4,"Approved","973282267/unspecified","30000698, 31424863, 30317521"
545,"dinoprostone","dinoprostone","CHEMBL548","DB00917","5280360","363-24-6","K7Q1JQR04M","XEYBRNLFEZDVAW-ARSRFYASSA-N","CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O",352.5,2.8,94.8,469,0,3,5,12,25,4,"Approved",1977,"Small molecule","Agonist","P35408","pe2r4_human","Class A (Rhodopsin)","Prostanoid receptors","Lipid receptors","JA00.24","Unspecified abortion, incomplete, without complication",2,"Active","1946052500","30000698, 31424863, 30317521"
545,"dinoprostone","dinoprostone","CHEMBL548","DB00917","5280360","363-24-6","K7Q1JQR04M","XEYBRNLFEZDVAW-ARSRFYASSA-N","CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O",352.5,2.8,94.8,469,0,3,5,12,25,4,"Approved",1977,"Small molecule","Agonist","P35408","pe2r4_human","Class A (Rhodopsin)","Prostanoid receptors","Lipid receptors","JB2Z","Delivery, unspecified",4,"Approved","973282267/unspecified","30000698, 31424863, 30317521"
545,"dinoprostone","dinoprostone","CHEMBL548","DB00917","5280360","363-24-6","K7Q1JQR04M","XEYBRNLFEZDVAW-ARSRFYASSA-N","CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O",352.5,2.8,94.8,469,0,3,5,12,25,4,"Approved",1977,"Small molecule","Agonist","P43115","pe2r3_human","Class A (Rhodopsin)","Prostanoid receptors","Lipid receptors","JA00.24","Unspecified abortion, incomplete, without complication",2,"Active","1946052500","30000698, 31424863, 30317521"
545,"dinoprostone","dinoprostone","CHEMBL548","DB00917","5280360","363-24-6","K7Q1JQR04M","XEYBRNLFEZDVAW-ARSRFYASSA-N","CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O",352.5,2.8,94.8,469,0,3,5,12,25,4,"Approved",1977,"Small molecule","Agonist","P43115","pe2r3_human","Class A (Rhodopsin)","Prostanoid receptors","Lipid receptors","JB2Z","Delivery, unspecified",4,"Approved","973282267/unspecified","30000698, 31424863, 30317521"
545,"dinoprostone","dinoprostone","CHEMBL548","DB00917","5280360","363-24-6","K7Q1JQR04M","XEYBRNLFEZDVAW-ARSRFYASSA-N","CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O",352.5,2.8,94.8,469,0,3,5,12,25,4,"Approved",1977,"Small molecule","Agonist","P43116","pe2r2_human","Class A (Rhodopsin)","Prostanoid receptors","Lipid receptors","JA00.24","Unspecified abortion, incomplete, without complication",2,"Active","1946052500","30000698, 31424863, 30317521"
545,"dinoprostone","dinoprostone","CHEMBL548","DB00917","5280360","363-24-6","K7Q1JQR04M","XEYBRNLFEZDVAW-ARSRFYASSA-N","CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O",352.5,2.8,94.8,469,0,3,5,12,25,4,"Approved",1977,"Small molecule","Agonist","P43116","pe2r2_human","Class A (Rhodopsin)","Prostanoid receptors","Lipid receptors","JB2Z","Delivery, unspecified",4,"Approved","973282267/unspecified","30000698, 31424863, 30317521"
546,"pilocarpine","pilocarpine","CHEMBL550","DB01085","5910","92-13-7","01MI4Q9DI3","QCHFTSOMWOSFHM-WPRPVWTQSA-N","CCC1C(COC1=O)CC2=CN=CN2C",208.26,1.1,44.1,245,0,0,3,3,15,4,"Approved",1974,"Small molecule","Agonist","P08172","acm2_human","Class A (Rhodopsin)","Acetylcholine receptors (muscarinic)","Aminergic receptors","9A1Y","Other specified disorders of lacrimal apparatus",2,"Active","1628710366/other","30000719, 32310588, 31644122"
546,"pilocarpine","pilocarpine","CHEMBL550","DB01085","5910","92-13-7","01MI4Q9DI3","QCHFTSOMWOSFHM-WPRPVWTQSA-N","CCC1C(COC1=O)CC2=CN=CN2C",208.26,1.1,44.1,245,0,0,3,3,15,4,"Approved",1974,"Small molecule","Agonist","P08172","acm2_human","Class A (Rhodopsin)","Acetylcholine receptors (muscarinic)","Aminergic receptors","9C61.01","Ocular hypertension",4,"Approved","535283437","30000719, 32310588, 31644122"
546,"pilocarpine","pilocarpine","CHEMBL550","DB01085","5910","92-13-7","01MI4Q9DI3","QCHFTSOMWOSFHM-WPRPVWTQSA-N","CCC1C(COC1=O)CC2=CN=CN2C",208.26,1.1,44.1,245,0,0,3,3,15,4,"Approved",1974,"Small molecule","Agonist","P08172","acm2_human","Class A (Rhodopsin)","Acetylcholine receptors (muscarinic)","Aminergic receptors","9C61.12","Primary angle closure glaucoma",4,"Approved","559190357","30000719, 32310588, 31644122"
546,"pilocarpine","pilocarpine","CHEMBL550","DB01085","5910","92-13-7","01MI4Q9DI3","QCHFTSOMWOSFHM-WPRPVWTQSA-N","CCC1C(COC1=O)CC2=CN=CN2C",208.26,1.1,44.1,245,0,0,3,3,15,4,"Approved",1974,"Small molecule","Agonist","P08172","acm2_human","Class A (Rhodopsin)","Acetylcholine receptors (muscarinic)","Aminergic receptors","9C61.Z","Glaucoma, unspecified",4,"Approved","499924848/unspecified","30000719, 32310588, 31644122"
546,"pilocarpine","pilocarpine","CHEMBL550","DB01085","5910","92-13-7","01MI4Q9DI3","QCHFTSOMWOSFHM-WPRPVWTQSA-N","CCC1C(COC1=O)CC2=CN=CN2C",208.26,1.1,44.1,245,0,0,3,3,15,4,"Approved",1974,"Small molecule","Agonist","P08172","acm2_human","Class A (Rhodopsin)","Acetylcholine receptors (muscarinic)","Aminergic receptors","9C6Y","Other specified glaucoma or glaucoma suspect",4,"Approved","551713432/other","30000719, 32310588, 31644122"
546,"pilocarpine","pilocarpine","CHEMBL550","DB01085","5910","92-13-7","01MI4Q9DI3","QCHFTSOMWOSFHM-WPRPVWTQSA-N","CCC1C(COC1=O)CC2=CN=CN2C",208.26,1.1,44.1,245,0,0,3,3,15,4,"Approved",1974,"Small molecule","Agonist","P08172","acm2_human","Class A (Rhodopsin)","Acetylcholine receptors (muscarinic)","Aminergic receptors","9D00.3","Presbyopia",3,"Active","22794400","30000719, 32310588, 31644122"
546,"pilocarpine","pilocarpine","CHEMBL550","DB01085","5910","92-13-7","01MI4Q9DI3","QCHFTSOMWOSFHM-WPRPVWTQSA-N","CCC1C(COC1=O)CC2=CN=CN2C",208.26,1.1,44.1,245,0,0,3,3,15,4,"Approved",1974,"Small molecule","Agonist","P08172","acm2_human","Class A (Rhodopsin)","Acetylcholine receptors (muscarinic)","Aminergic receptors","DA02.1","Xerostomia",4,"Approved","1810717437","30000719, 32310588, 31644122"
