,Unnamed: 0,actual_cost,date,drugClass,drugCode,drugName,drugNameQuery,items,quantity,section
60393,33,657544.7,2015-04-01,small molecule,0407041R0,Rizatriptan,rizatriptan,24486.0,197890.0,4.7: Analgesics
60394,34,655924.6,2015-05-01,small molecule,0407041R0,Rizatriptan,rizatriptan,24307.0,198847.0,4.7: Analgesics
60395,35,697511.01,2015-06-01,small molecule,0407041R0,Rizatriptan,rizatriptan,26010.0,212350.0,4.7: Analgesics
60396,36,704876.41,2015-07-01,small molecule,0407041R0,Rizatriptan,rizatriptan,26765.0,219826.0,4.7: Analgesics
60397,37,627596.2,2015-08-01,small molecule,0407041R0,Rizatriptan,rizatriptan,24046.0,197811.0,4.7: Analgesics
60398,38,661712.75,2015-09-01,small molecule,0407041R0,Rizatriptan,rizatriptan,25335.0,208458.0,4.7: Analgesics
60399,39,663326.86,2015-10-01,small molecule,0407041R0,Rizatriptan,rizatriptan,25669.0,211949.0,4.7: Analgesics
60400,40,632227.04,2015-11-01,small molecule,0407041R0,Rizatriptan,rizatriptan,24762.0,204563.0,4.7: Analgesics
60401,41,703993.93,2015-12-01,small molecule,0407041R0,Rizatriptan,rizatriptan,27940.0,231122.0,4.7: Analgesics
60402,42,578568.78,2016-01-01,small molecule,0407041R0,Rizatriptan,rizatriptan,24176.0,198347.0,4.7: Analgesics
60403,43,569955.84,2016-02-01,small molecule,0407041R0,Rizatriptan,rizatriptan,24075.0,197189.0,4.7: Analgesics
60404,44,594395.72,2016-03-01,small molecule,0407041R0,Rizatriptan,rizatriptan,25224.0,207973.0,4.7: Analgesics
60405,45,601487.56,2016-04-01,small molecule,0407041R0,Rizatriptan,rizatriptan,26042.0,215431.0,4.7: Analgesics
60406,46,571625.81,2016-05-01,small molecule,0407041R0,Rizatriptan,rizatriptan,25118.0,207270.0,4.7: Analgesics
60407,47,581901.32,2016-06-01,small molecule,0407041R0,Rizatriptan,rizatriptan,26030.0,216097.0,4.7: Analgesics
60408,48,574768.6,2016-07-01,small molecule,0407041R0,Rizatriptan,rizatriptan,26131.0,217529.0,4.7: Analgesics
60409,49,552150.51,2016-08-01,small molecule,0407041R0,Rizatriptan,rizatriptan,25317.0,210886.0,4.7: Analgesics
60410,50,550717.57,2016-09-01,small molecule,0407041R0,Rizatriptan,rizatriptan,25737.0,213865.0,4.7: Analgesics
60411,51,531846.91,2016-10-01,small molecule,0407041R0,Rizatriptan,rizatriptan,25057.0,209077.0,4.7: Analgesics
60412,52,542880.55,2016-11-01,small molecule,0407041R0,Rizatriptan,rizatriptan,25998.0,216877.0,4.7: Analgesics
60413,53,589892.61,2016-12-01,small molecule,0407041R0,Rizatriptan,rizatriptan,28160.0,235376.0,4.7: Analgesics
60414,54,526519.32238,2017-01-01,small molecule,0407041R0,Rizatriptan,rizatriptan,24509.0,205332.0,4.7: Analgesics
60415,55,489394.19307,2017-02-01,small molecule,0407041R0,Rizatriptan,rizatriptan,23141.0,191965.0,4.7: Analgesics
60416,56,567256.56932,2017-03-01,small molecule,0407041R0,Rizatriptan,rizatriptan,27531.0,229419.0,4.7: Analgesics
60417,57,497584.76288,2017-04-01,small molecule,0407041R0,Rizatriptan,rizatriptan,24305.0,203270.0,4.7: Analgesics
60418,58,573098.20369,2017-05-01,small molecule,0407041R0,Rizatriptan,rizatriptan,27157.0,225931.0,4.7: Analgesics
60480,0,1029493.42,2012-07-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,40587.0,2254739.0,4.9: Drugs Used In Park'ism/Related Disorders
60481,1,1080861.13,2012-08-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,42630.0,2350795.0,4.9: Drugs Used In Park'ism/Related Disorders
60482,2,1006671.36,2012-09-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,40044.0,2201931.0,4.9: Drugs Used In Park'ism/Related Disorders
60483,3,1003864.47,2012-10-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,42768.0,2335460.0,4.9: Drugs Used In Park'ism/Related Disorders
60484,4,999770.58,2012-11-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,42454.0,2323256.0,4.9: Drugs Used In Park'ism/Related Disorders
60485,5,1017878.69,2012-12-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,42383.0,2338143.0,4.9: Drugs Used In Park'ism/Related Disorders
60486,6,992240.01,2013-01-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,42527.0,2323656.0,4.9: Drugs Used In Park'ism/Related Disorders
60487,7,888749.97,2013-02-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,38687.0,2104012.0,4.9: Drugs Used In Park'ism/Related Disorders
60488,8,971944.96,2013-03-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,41773.0,2265202.0,4.9: Drugs Used In Park'ism/Related Disorders
60489,9,968499.25,2013-04-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,42402.0,2284145.0,4.9: Drugs Used In Park'ism/Related Disorders
60490,10,1035301.75,2013-05-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,44790.0,2417406.0,4.9: Drugs Used In Park'ism/Related Disorders
60491,11,922823.38,2013-06-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,41138.0,2187743.0,4.9: Drugs Used In Park'ism/Related Disorders
60492,12,1005912.68,2013-07-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,44739.0,2377519.0,4.9: Drugs Used In Park'ism/Related Disorders
60493,13,998891.52,2013-08-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,44393.0,2352003.0,4.9: Drugs Used In Park'ism/Related Disorders
60494,14,953037.83,2013-09-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,42548.0,2265400.0,4.9: Drugs Used In Park'ism/Related Disorders
60495,15,989080.15,2013-10-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,45481.0,2399891.0,4.9: Drugs Used In Park'ism/Related Disorders
60496,16,947427.42,2013-11-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,43635.0,2309710.0,4.9: Drugs Used In Park'ism/Related Disorders
60497,17,1005560.06,2013-12-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,45445.0,2414633.0,4.9: Drugs Used In Park'ism/Related Disorders
60498,18,969690.04,2014-01-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,45363.0,2386833.0,4.9: Drugs Used In Park'ism/Related Disorders
60499,19,887576.91,2014-02-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,41015.0,2141715.0,4.9: Drugs Used In Park'ism/Related Disorders
60500,20,951532.59,2014-03-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,43834.0,2290430.0,4.9: Drugs Used In Park'ism/Related Disorders
60501,21,943675.73,2014-04-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,44337.0,2304781.0,4.9: Drugs Used In Park'ism/Related Disorders
60502,22,965825.19,2014-05-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,45883.0,2378149.0,4.9: Drugs Used In Park'ism/Related Disorders
60503,23,931209.09,2014-06-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,44303.0,2283675.0,4.9: Drugs Used In Park'ism/Related Disorders
60504,24,1004647.62,2014-07-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,47706.0,2468405.0,4.9: Drugs Used In Park'ism/Related Disorders
60505,25,947418.8,2014-08-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,45134.0,2324884.0,4.9: Drugs Used In Park'ism/Related Disorders
60506,26,951487.36,2014-09-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,46617.0,2400657.0,4.9: Drugs Used In Park'ism/Related Disorders
60507,27,1012473.7,2014-10-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,48387.0,2476889.0,4.9: Drugs Used In Park'ism/Related Disorders
60508,28,905804.0,2014-11-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,43972.0,2262311.0,4.9: Drugs Used In Park'ism/Related Disorders
60509,29,1017575.01,2014-12-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,49521.0,2547881.0,4.9: Drugs Used In Park'ism/Related Disorders
60510,30,936110.73,2015-01-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,46334.0,2381178.0,4.9: Drugs Used In Park'ism/Related Disorders
60511,31,856772.65,2015-02-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,42520.0,2155834.0,4.9: Drugs Used In Park'ism/Related Disorders
60512,32,938165.56,2015-03-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,46751.0,2387083.0,4.9: Drugs Used In Park'ism/Related Disorders
60513,33,910368.4,2015-04-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,45566.0,2333593.0,4.9: Drugs Used In Park'ism/Related Disorders
60514,34,914218.01,2015-05-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,45403.0,2319178.0,4.9: Drugs Used In Park'ism/Related Disorders
60515,35,915885.37,2015-06-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,46989.0,2388728.0,4.9: Drugs Used In Park'ism/Related Disorders
60516,36,963822.36,2015-07-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,49476.0,2501515.0,4.9: Drugs Used In Park'ism/Related Disorders
60517,37,853659.89,2015-08-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,44839.0,2258110.0,4.9: Drugs Used In Park'ism/Related Disorders
60518,38,898409.7,2015-09-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,48037.0,2438947.0,4.9: Drugs Used In Park'ism/Related Disorders
60519,39,891706.46,2015-10-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,47858.0,2399170.0,4.9: Drugs Used In Park'ism/Related Disorders
60520,40,839673.09,2015-11-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,45761.0,2304706.0,4.9: Drugs Used In Park'ism/Related Disorders
60521,41,947279.94,2015-12-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,51572.0,2614832.0,4.9: Drugs Used In Park'ism/Related Disorders
60522,42,793932.74,2016-01-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,45757.0,2269513.0,4.9: Drugs Used In Park'ism/Related Disorders
60523,43,791506.95,2016-02-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,45009.0,2238548.0,4.9: Drugs Used In Park'ism/Related Disorders
60524,44,827691.93,2016-03-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,47969.0,2393686.0,4.9: Drugs Used In Park'ism/Related Disorders
60525,45,844253.34,2016-04-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,49441.0,2483419.0,4.9: Drugs Used In Park'ism/Related Disorders
60526,46,795303.85,2016-05-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,47330.0,2356123.0,4.9: Drugs Used In Park'ism/Related Disorders
60527,47,1084163.37,2016-06-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,48998.0,2436031.0,4.9: Drugs Used In Park'ism/Related Disorders
60528,48,1814007.61,2016-07-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,48781.0,2434595.0,4.9: Drugs Used In Park'ism/Related Disorders
60529,49,1776478.1,2016-08-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,49940.0,2491570.0,4.9: Drugs Used In Park'ism/Related Disorders
60530,50,1768068.33,2016-09-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,50143.0,2505627.0,4.9: Drugs Used In Park'ism/Related Disorders
60531,51,1636703.54,2016-10-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,48244.0,2383737.0,4.9: Drugs Used In Park'ism/Related Disorders
60532,52,1688258.02,2016-11-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,49287.0,2447437.0,4.9: Drugs Used In Park'ism/Related Disorders
60533,53,1829828.33,2016-12-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,51104.0,2538536.0,4.9: Drugs Used In Park'ism/Related Disorders
60534,54,1716906.89404,2017-01-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,48037.0,2361232.0,4.9: Drugs Used In Park'ism/Related Disorders
60535,55,1553536.12197,2017-02-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,44819.0,2193803.0,4.9: Drugs Used In Park'ism/Related Disorders
60536,56,1690840.59444,2017-03-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,51909.0,2538092.0,4.9: Drugs Used In Park'ism/Related Disorders
60537,57,1658538.56076,2017-04-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,46749.0,2270260.0,4.9: Drugs Used In Park'ism/Related Disorders
60538,58,1823714.28102,2017-05-01,small molecule,0409010H0,Ropinirole Hydrochloride,ropinirole,51627.0,2512868.0,4.9: Drugs Used In Park'ism/Related Disorders
60660,0,716646.15,2012-07-01,small molecule,0409010Z0,Rotigotine,rotigotine,6093.0,183296.0,4.9: Drugs Used In Park'ism/Related Disorders
60661,1,755789.94,2012-08-01,small molecule,0409010Z0,Rotigotine,rotigotine,6425.0,193133.0,4.9: Drugs Used In Park'ism/Related Disorders
60662,2,707494.0,2012-09-01,small molecule,0409010Z0,Rotigotine,rotigotine,6065.0,180455.0,4.9: Drugs Used In Park'ism/Related Disorders
60663,3,753137.73,2012-10-01,small molecule,0409010Z0,Rotigotine,rotigotine,6568.0,193177.0,4.9: Drugs Used In Park'ism/Related Disorders
60664,4,771935.56,2012-11-01,small molecule,0409010Z0,Rotigotine,rotigotine,6631.0,198500.0,4.9: Drugs Used In Park'ism/Related Disorders
60665,5,758304.45,2012-12-01,small molecule,0409010Z0,Rotigotine,rotigotine,6598.0,195567.0,4.9: Drugs Used In Park'ism/Related Disorders
60666,6,777600.06,2013-01-01,small molecule,0409010Z0,Rotigotine,rotigotine,6623.0,200110.0,4.9: Drugs Used In Park'ism/Related Disorders
60667,7,683836.94,2013-02-01,small molecule,0409010Z0,Rotigotine,rotigotine,5909.0,176593.0,4.9: Drugs Used In Park'ism/Related Disorders
60668,8,732686.52,2013-03-01,small molecule,0409010Z0,Rotigotine,rotigotine,6332.0,189113.0,4.9: Drugs Used In Park'ism/Related Disorders
60669,9,781580.57,2013-04-01,small molecule,0409010Z0,Rotigotine,rotigotine,6451.0,193180.0,4.9: Drugs Used In Park'ism/Related Disorders
60670,10,822890.63,2013-05-01,small molecule,0409010Z0,Rotigotine,rotigotine,6813.0,202332.0,4.9: Drugs Used In Park'ism/Related Disorders
60671,11,770068.37,2013-06-01,small molecule,0409010Z0,Rotigotine,rotigotine,6468.0,191227.0,4.9: Drugs Used In Park'ism/Related Disorders
60672,12,858295.19,2013-07-01,small molecule,0409010Z0,Rotigotine,rotigotine,7149.0,212354.0,4.9: Drugs Used In Park'ism/Related Disorders
60673,13,855570.58,2013-08-01,small molecule,0409010Z0,Rotigotine,rotigotine,7214.0,212047.0,4.9: Drugs Used In Park'ism/Related Disorders
60674,14,834135.61,2013-09-01,small molecule,0409010Z0,Rotigotine,rotigotine,7047.0,207078.0,4.9: Drugs Used In Park'ism/Related Disorders
60675,15,900414.62,2013-10-01,small molecule,0409010Z0,Rotigotine,rotigotine,7529.0,223074.0,4.9: Drugs Used In Park'ism/Related Disorders
60676,16,857177.81,2013-11-01,small molecule,0409010Z0,Rotigotine,rotigotine,7306.0,213706.0,4.9: Drugs Used In Park'ism/Related Disorders
60677,17,906095.97,2013-12-01,small molecule,0409010Z0,Rotigotine,rotigotine,7515.0,225098.0,4.9: Drugs Used In Park'ism/Related Disorders
60678,18,892985.82,2014-01-01,small molecule,0409010Z0,Rotigotine,rotigotine,7471.0,221768.0,4.9: Drugs Used In Park'ism/Related Disorders
60679,19,803547.36,2014-02-01,small molecule,0409010Z0,Rotigotine,rotigotine,6775.0,200510.0,4.9: Drugs Used In Park'ism/Related Disorders
60680,20,868675.14,2014-03-01,small molecule,0409010Z0,Rotigotine,rotigotine,7250.0,215949.0,4.9: Drugs Used In Park'ism/Related Disorders
60681,21,873689.92,2014-04-01,small molecule,0409010Z0,Rotigotine,rotigotine,7362.0,217221.0,4.9: Drugs Used In Park'ism/Related Disorders
60682,22,926102.23,2014-05-01,small molecule,0409010Z0,Rotigotine,rotigotine,7699.0,229723.0,4.9: Drugs Used In Park'ism/Related Disorders
60683,23,896444.38,2014-06-01,small molecule,0409010Z0,Rotigotine,rotigotine,7555.0,223217.0,4.9: Drugs Used In Park'ism/Related Disorders
60684,24,976730.21,2014-07-01,small molecule,0409010Z0,Rotigotine,rotigotine,8201.0,243030.0,4.9: Drugs Used In Park'ism/Related Disorders
60685,25,936641.65,2014-08-01,small molecule,0409010Z0,Rotigotine,rotigotine,7880.0,233503.0,4.9: Drugs Used In Park'ism/Related Disorders
60686,26,953956.77,2014-09-01,small molecule,0409010Z0,Rotigotine,rotigotine,7992.0,238016.0,4.9: Drugs Used In Park'ism/Related Disorders
60687,27,1013833.47,2014-10-01,small molecule,0409010Z0,Rotigotine,rotigotine,8502.0,252282.0,4.9: Drugs Used In Park'ism/Related Disorders
60688,28,917670.12,2014-11-01,small molecule,0409010Z0,Rotigotine,rotigotine,7739.0,230191.0,4.9: Drugs Used In Park'ism/Related Disorders
60689,29,1069235.12,2014-12-01,small molecule,0409010Z0,Rotigotine,rotigotine,8833.0,266537.0,4.9: Drugs Used In Park'ism/Related Disorders
60690,30,968669.81,2015-01-01,small molecule,0409010Z0,Rotigotine,rotigotine,8174.0,241910.0,4.9: Drugs Used In Park'ism/Related Disorders
60691,31,905701.14,2015-02-01,small molecule,0409010Z0,Rotigotine,rotigotine,7503.0,225026.0,4.9: Drugs Used In Park'ism/Related Disorders
60692,32,1002753.58,2015-03-01,small molecule,0409010Z0,Rotigotine,rotigotine,8416.0,249488.0,4.9: Drugs Used In Park'ism/Related Disorders
60693,33,1008667.14,2015-04-01,small molecule,0409010Z0,Rotigotine,rotigotine,8326.0,250433.0,4.9: Drugs Used In Park'ism/Related Disorders
60694,34,1009107.91,2015-05-01,small molecule,0409010Z0,Rotigotine,rotigotine,8364.0,251244.0,4.9: Drugs Used In Park'ism/Related Disorders
60695,35,1033588.79,2015-06-01,small molecule,0409010Z0,Rotigotine,rotigotine,8696.0,258955.0,4.9: Drugs Used In Park'ism/Related Disorders
60696,36,1113623.13,2015-07-01,small molecule,0409010Z0,Rotigotine,rotigotine,9246.0,277441.0,4.9: Drugs Used In Park'ism/Related Disorders
60697,37,1012357.42,2015-08-01,small molecule,0409010Z0,Rotigotine,rotigotine,8468.0,254091.0,4.9: Drugs Used In Park'ism/Related Disorders
60698,38,1081738.1,2015-09-01,small molecule,0409010Z0,Rotigotine,rotigotine,9020.0,270535.0,4.9: Drugs Used In Park'ism/Related Disorders
60699,39,1120280.42,2015-10-01,small molecule,0409010Z0,Rotigotine,rotigotine,9322.0,280422.0,4.9: Drugs Used In Park'ism/Related Disorders
60700,40,1076657.79,2015-11-01,small molecule,0409010Z0,Rotigotine,rotigotine,8990.0,270153.0,4.9: Drugs Used In Park'ism/Related Disorders
60701,41,1196952.7,2015-12-01,small molecule,0409010Z0,Rotigotine,rotigotine,9907.0,298790.0,4.9: Drugs Used In Park'ism/Related Disorders
60702,42,1068962.81,2016-01-01,small molecule,0409010Z0,Rotigotine,rotigotine,8906.0,267827.0,4.9: Drugs Used In Park'ism/Related Disorders
60703,43,1077013.22,2016-02-01,small molecule,0409010Z0,Rotigotine,rotigotine,8966.0,267803.0,4.9: Drugs Used In Park'ism/Related Disorders
60704,44,1136244.99,2016-03-01,small molecule,0409010Z0,Rotigotine,rotigotine,9424.0,283283.0,4.9: Drugs Used In Park'ism/Related Disorders
60705,45,1154017.34,2016-04-01,small molecule,0409010Z0,Rotigotine,rotigotine,9581.0,287363.0,4.9: Drugs Used In Park'ism/Related Disorders
60706,46,1109121.05,2016-05-01,small molecule,0409010Z0,Rotigotine,rotigotine,9218.0,276198.0,4.9: Drugs Used In Park'ism/Related Disorders
60707,47,1203481.91,2016-06-01,small molecule,0409010Z0,Rotigotine,rotigotine,9986.0,299657.0,4.9: Drugs Used In Park'ism/Related Disorders
60708,48,1169900.05,2016-07-01,small molecule,0409010Z0,Rotigotine,rotigotine,9568.0,290584.0,4.9: Drugs Used In Park'ism/Related Disorders
60709,49,1184327.71,2016-08-01,small molecule,0409010Z0,Rotigotine,rotigotine,9920.0,296356.0,4.9: Drugs Used In Park'ism/Related Disorders
60710,50,1200148.97,2016-09-01,small molecule,0409010Z0,Rotigotine,rotigotine,9863.0,299040.0,4.9: Drugs Used In Park'ism/Related Disorders
60711,51,1167362.07,2016-10-01,small molecule,0409010Z0,Rotigotine,rotigotine,9653.0,290515.0,4.9: Drugs Used In Park'ism/Related Disorders
60712,52,1236063.94,2016-11-01,small molecule,0409010Z0,Rotigotine,rotigotine,10240.0,309102.0,4.9: Drugs Used In Park'ism/Related Disorders
60713,53,1280788.32,2016-12-01,small molecule,0409010Z0,Rotigotine,rotigotine,10548.0,318975.0,4.9: Drugs Used In Park'ism/Related Disorders
60714,54,1203804.37817,2017-01-01,small molecule,0409010Z0,Rotigotine,rotigotine,9947.0,300228.0,4.9: Drugs Used In Park'ism/Related Disorders
60715,55,1124006.25839,2017-02-01,small molecule,0409010Z0,Rotigotine,rotigotine,9252.0,278990.0,4.9: Drugs Used In Park'ism/Related Disorders
60716,56,1285463.8603,2017-03-01,small molecule,0409010Z0,Rotigotine,rotigotine,10645.0,319578.0,4.9: Drugs Used In Park'ism/Related Disorders
60717,57,1174879.29461,2017-04-01,small molecule,0409010Z0,Rotigotine,rotigotine,9769.0,292951.0,4.9: Drugs Used In Park'ism/Related Disorders
60718,58,1300563.7638,2017-05-01,small molecule,0409010Z0,Rotigotine,rotigotine,10739.0,324076.0,4.9: Drugs Used In Park'ism/Related Disorders
60840,0,5037.15,2012-07-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,850.0,32484.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60841,1,4671.96,2012-08-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,776.0,30163.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60842,2,4250.45,2012-09-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,672.0,27533.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60843,3,4272.46,2012-10-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,705.0,27664.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60844,4,4240.65,2012-11-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,695.0,27464.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60845,5,3809.16,2012-12-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,631.0,24668.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60846,6,3905.06,2013-01-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,660.0,25233.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60847,7,3930.34,2013-02-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,638.0,25405.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60848,8,4236.87,2013-03-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,681.0,27364.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60849,9,4527.87,2013-04-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,726.0,29284.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60850,10,5118.39,2013-05-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,799.0,33127.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60851,11,5175.17,2013-06-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,836.0,33522.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60852,12,5743.17,2013-07-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,953.0,37147.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60853,13,4736.86,2013-08-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,770.0,30610.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60854,14,4400.86,2013-09-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,712.0,28181.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60855,15,4436.6,2013-10-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,704.0,28575.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60856,16,4115.53,2013-11-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,662.0,26625.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60857,17,4223.28,2013-12-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,666.0,27294.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60858,18,4272.49,2014-01-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,697.0,27604.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60859,19,4018.68,2014-02-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,625.0,25993.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60860,20,4589.58,2014-03-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,735.0,29632.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60861,21,4674.46,2014-04-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,728.0,30205.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60862,22,5586.14,2014-05-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,852.0,36083.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60863,23,5586.1,2014-06-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,865.0,36113.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60864,24,5980.01,2014-07-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,924.0,38599.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60865,25,4961.52,2014-08-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,763.0,32052.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60866,26,5037.65,2014-09-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,781.0,32521.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60867,27,5164.24,2014-10-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,787.0,33345.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60868,28,4354.61,2014-11-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,669.0,28187.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60869,29,5142.92,2014-12-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,767.0,33226.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60870,30,5030.22,2015-01-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,721.0,32539.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60871,31,4323.4,2015-02-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,634.0,27900.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60872,32,5067.28,2015-03-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,748.0,32677.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
60873,33,4195.62,2015-04-01,small molecule,0304010AE,Rupatadine Fumarate,rupatadine,638.0,27076.0,"3.4: Antihist, Hyposensit & Allergic Emergen"
